geo_id,do_date,total_pop,households,male_pop,female_pop,median_age,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_to_61,male_62_to_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_pop,population_1_year_and_over,population_3_years_over,pop_5_years_over,pop_15_and_over,pop_16_over,pop_25_years_over,pop_25_64,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,not_us_citizen_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,hispanic_any_race,not_hispanic_pop,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,median_income,income_per_capita,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,pop_determined_poverty_status,poverty,gini_index,housing_units,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,occupied_housing_units,housing_units_renter_occupied,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,median_year_structure_built,married_households,nonfamily_households,family_households,households_public_asst_or_food_stamps,male_male_households,female_female_households,children,children_in_single_female_hh,median_rent,percent_income_spent_on_rent,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,different_house_year_ago_different_city,different_house_year_ago_same_city,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_less_10_mins,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_35_44_mins,commute_60_more_mins,commute_45_59_mins,commuters_16_over,walked_to_work,worked_at_home,no_car,no_cars,one_car,two_cars,three_cars,four_more_cars,aggregate_travel_time_to_work,commuters_by_public_transportation,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,group_quarters,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,less_than_high_school_graduate,high_school_including_ged,bachelors_degree_2,bachelors_degree_or_higher_25_64,graduate_professional_degree,some_college_and_associates_degree,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,employed_pop,unemployed_pop,pop_in_labor_force,not_in_labor_force,workers_16_and_over,armed_forces,civilian_labor_force,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,management_business_sci_arts_employed,sales_office_employed,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english
42071,2014-01-01,538347.0,199889.0,263680.0,274667.0,38.6,18173.0,18084.0,18317.0,11035.0,7343.0,3424.0,3719.0,10244.0,18174.0,16676.0,15250.0,14891.0,15882.0,17611.0,18125.0,6736.0,9082.0,5689.0,8027.0,9580.0,6912.0,5498.0,5208.0,17045.0,18261.0,16514.0,10722.0,7148.0,3941.0,3843.0,9656.0,18252.0,16632.0,15345.0,15500.0,16229.0,18210.0,18583.0,7400.0,9990.0,5917.0,8715.0,11429.0,9492.0,7085.0,8758.0,443218.0,531659.0,516989.0,,,424544.0,360878.0,268568.0,,,,,,12414.0,19391.0,11576.0,55213.0,531.0,619.0,7748.0,55213.0,483134.0,670.0,563.0,1525.0,1036.0,2815.0,1787.0,28346.0,30338.0,63823.0,30778.0,8158.0,6895.0,7661.0,8910.0,8938.0,9376.0,8834.0,9412.0,8373.0,17312.0,22934.0,29986.0,20502.0,12056.0,11390.0,9152.0,525854.0,52452.0,0.4274,209870.0,978.0,146000.0,200400.0,278800.0,199889.0,63913.0,9981.0,2282.0,1313.0,116140.0,43000.0,6819.0,9494.0,9185.0,6616.0,3848.0,6781.0,7958.0,2851.0,5686.0,9148.0,1975.0,112826.0,59979.0,139910.0,19260.0,417.0,309.0,128151.0,22250.0,812.0,29.2,3493.0,14919.0,5417.0,4146.0,4701.0,6085.0,8427.0,8394.0,6074.0,2257.0,135976.0,1002.0,85395.0,51856.0,8821.0,41415.0,31419.0,14858.0,15463.0,737.0,361.0,9996.0,2394.0,2135.0,39460.0,38583.0,41727.0,40981.0,17963.0,29269.0,14904.0,14164.0,14833.0,251884.0,10049.0,13460.0,19789.0,20160.0,57243.0,79098.0,29367.0,14021.0,5815470.0,3163.0,2337.0,233859.0,27280.0,39.0,206579.0,11991.0,26754.0,61732.0,111697.0,18566.0,26198.0,34575.0,54658.0,129235.0,61732.0,75733.0,35358.0,79895.0,4049.0,10963.0,6415.0,3709.0,5575.0,27564.0,9161.0,67436.0,270060.0,11213.0,281457.0,143087.0,265344.0,184.0,281273.0,7288.0,22747.0,21877.0,61054.0,12817.0,3526.0,43302.0,13881.0,6691.0,32097.0,22269.0,13324.0,9187.0,91154.0,29027.0,49335.0,56637.0,43907.0,91154.0,56637.0,28312.0,27441.0,25549.0,122317.0,22907.0,,,
42049,2014-01-01,275972.0,110050.0,136256.0,139716.0,39.4,7980.0,8676.0,8571.0,5540.0,4557.0,1955.0,1781.0,6114.0,9733.0,8573.0,7901.0,7608.0,8498.0,9148.0,9949.0,3667.0,5609.0,3097.0,4097.0,5187.0,3333.0,2349.0,2333.0,7681.0,7854.0,8358.0,5176.0,4504.0,2155.0,1961.0,5145.0,9393.0,8335.0,7488.0,7888.0,8597.0,9339.0,10707.0,3972.0,5224.0,3246.0,4635.0,5758.0,4397.0,3341.0,4562.0,233112.0,272943.0,266620.0,,,222862.0,187964.0,141629.0,,,,,,7348.0,18972.0,4560.0,11367.0,575.0,751.0,6589.0,11367.0,264605.0,194.0,141.0,1106.0,989.0,479.0,341.0,15679.0,17612.0,49716.0,27349.0,8318.0,5621.0,6311.0,6488.0,6416.0,6135.0,5646.0,5120.0,5260.0,8990.0,11505.0,12721.0,8733.0,4945.0,4165.0,3676.0,263369.0,42812.0,0.4578,121124.0,737.0,83600.0,130000.0,195100.0,110050.0,37637.0,11074.0,3153.0,1522.0,79764.0,4805.0,10246.0,6762.0,4047.0,2790.0,2311.0,3799.0,6578.0,639.0,1922.0,9188.0,1961.0,49390.0,40955.0,69095.0,20731.0,137.0,110.0,59836.0,17896.0,578.0,28.9,2684.0,8927.0,2684.0,2100.0,2819.0,4371.0,4390.0,4539.0,3389.0,1734.0,72413.0,197.0,41842.0,26770.0,13582.0,18159.0,10180.0,5982.0,3374.0,442.0,382.0,7979.0,1698.0,1543.0,21830.0,22800.0,24100.0,19293.0,8079.0,11774.0,4667.0,3979.0,3842.0,120364.0,4540.0,4539.0,5034.0,12380.0,40849.0,39848.0,12288.0,4685.0,2367225.0,2385.0,2338.0,112218.0,13454.0,0.0,98764.0,12943.0,16836.0,33581.0,63647.0,10800.0,14152.0,18585.0,16404.0,73342.0,33581.0,41694.0,18416.0,46221.0,2957.0,5910.0,3175.0,930.0,2293.0,15800.0,5806.0,36871.0,126884.0,7952.0,134997.0,87865.0,124903.0,161.0,134836.0,1285.0,14495.0,6328.0,34773.0,8341.0,1810.0,20882.0,6023.0,4020.0,13308.0,8455.0,4472.0,2692.0,43504.0,9293.0,20028.0,27877.0,26182.0,43504.0,27877.0,13429.0,13524.0,13506.0,67886.0,16604.0,,,
42043,2014-01-01,274515.0,111684.0,132864.0,141651.0,39.8,8820.0,8298.0,8851.0,5422.0,3081.0,1625.0,1685.0,5078.0,9445.0,9155.0,7745.0,8300.0,8636.0,9269.0,9819.0,3692.0,4872.0,3381.0,4149.0,4383.0,2918.0,2255.0,1985.0,8362.0,8153.0,8695.0,5152.0,2778.0,1406.0,1218.0,5921.0,9760.0,9132.0,8210.0,8553.0,8988.0,9907.0,10037.0,4799.0,5389.0,3710.0,4884.0,5124.0,4042.0,3377.0,4054.0,182277.0,271170.0,264307.0,,,219946.0,189970.0,145708.0,,,,,,10158.0,49035.0,11364.0,24440.0,369.0,442.0,6550.0,24440.0,250075.0,685.0,526.0,3034.0,2701.0,1077.0,704.0,12789.0,14437.0,58916.0,32485.0,6754.0,4621.0,4478.0,4850.0,5373.0,5246.0,5497.0,5238.0,4929.0,9711.0,12141.0,15519.0,9502.0,6634.0,5674.0,5517.0,269833.0,34158.0,0.4489,123740.0,922.0,113900.0,165200.0,245000.0,111684.0,41081.0,12056.0,2536.0,1202.0,61347.0,28369.0,4984.0,6852.0,6728.0,5118.0,2050.0,5033.0,3229.0,1061.0,2257.0,7162.0,1967.0,49290.0,41535.0,70149.0,14895.0,239.0,187.0,61753.0,19795.0,766.0,28.2,2240.0,9094.0,2928.0,2181.0,3612.0,4477.0,5222.0,5223.0,4245.0,1859.0,70603.0,182.0,44935.0,32532.0,8197.0,19814.0,11186.0,7656.0,2899.0,380.0,251.0,8628.0,1579.0,1335.0,17647.0,20720.0,26167.0,23421.0,8275.0,14638.0,5489.0,6011.0,6283.0,128651.0,5257.0,6750.0,6494.0,11242.0,40865.0,39075.0,14639.0,5863.0,2853800.0,3253.0,3106.0,117507.0,11998.0,22.0,105509.0,7145.0,16413.0,36435.0,56834.0,10615.0,14495.0,21678.0,19478.0,63859.0,36435.0,47974.0,21492.0,48706.0,2981.0,6595.0,4319.0,1056.0,2403.0,12890.0,6044.0,36288.0,137092.0,7200.0,144517.0,75429.0,135401.0,225.0,144292.0,1144.0,11363.0,5881.0,34763.0,9361.0,1864.0,11894.0,6532.0,12052.0,15646.0,13318.0,9218.0,4056.0,52982.0,8891.0,19655.0,31173.0,24391.0,52982.0,31173.0,12373.0,14133.0,13978.0,61214.0,10299.0,,,
42063,2014-01-01,85755.0,33892.0,42835.0,42920.0,39.8,2159.0,2158.0,2254.0,1477.0,2117.0,1439.0,1197.0,2441.0,2456.0,2316.0,2119.0,2171.0,2538.0,2806.0,3244.0,1198.0,1673.0,1088.0,1306.0,1876.0,1287.0,855.0,660.0,1902.0,1936.0,2325.0,1365.0,2461.0,1335.0,1386.0,2130.0,1925.0,2142.0,1982.0,2196.0,2431.0,2765.0,3156.0,1188.0,1755.0,1014.0,1329.0,2080.0,1427.0,1171.0,1519.0,80563.0,84918.0,83377.0,,,71903.0,55673.0,40061.0,,,,,,829.0,1816.0,839.0,1107.0,196.0,78.0,1149.0,1107.0,84648.0,71.0,17.0,134.0,29.0,9.0,72.0,5069.0,5925.0,46877.0,25276.0,2594.0,1950.0,2273.0,2330.0,1911.0,1813.0,1739.0,1721.0,1530.0,2747.0,3328.0,4325.0,2415.0,1316.0,1097.0,803.0,79739.0,13430.0,0.4557,38960.0,705.0,71600.0,115500.0,177200.0,33892.0,10060.0,5068.0,1080.0,566.0,26409.0,1257.0,1277.0,1461.0,1341.0,1367.0,767.0,719.0,4343.0,274.0,724.0,2626.0,1971.0,17303.0,12355.0,21537.0,4857.0,13.0,11.0,15576.0,2301.0,569.0,33.0,1133.0,2749.0,908.0,573.0,598.0,751.0,943.0,1004.0,817.0,584.0,23832.0,15.0,11649.0,12790.0,1860.0,4510.0,3350.0,1596.0,1625.0,45.0,84.0,1160.0,368.0,295.0,7156.0,6222.0,5070.0,4334.0,2214.0,3614.0,1954.0,2723.0,1958.0,35245.0,2007.0,1055.0,1792.0,3014.0,10967.0,12983.0,4683.0,2245.0,823685.0,302.0,293.0,32328.0,3307.0,7.0,29021.0,5871.0,4870.0,7388.0,22262.0,2649.0,3648.0,5467.0,5754.0,24334.0,7388.0,9735.0,5211.0,12986.0,1162.0,974.0,1067.0,238.0,655.0,5869.0,1494.0,11459.0,37489.0,2934.0,40443.0,31460.0,36300.0,20.0,40423.0,1942.0,3482.0,2839.0,10278.0,1737.0,449.0,3473.0,2251.0,1375.0,4891.0,1780.0,2332.0,660.0,11246.0,4668.0,6472.0,7621.0,7482.0,11246.0,7621.0,3314.0,3643.0,3414.0,22625.0,9605.0,,,
42077,2014-01-01,362613.0,138008.0,177051.0,185562.0,39.2,10983.0,11272.0,12827.0,7495.0,4666.0,2625.0,2223.0,7019.0,11842.0,11691.0,10806.0,11494.0,11506.0,12372.0,12161.0,4352.0,6386.0,3747.0,5322.0,5952.0,4113.0,2988.0,3209.0,10471.0,11110.0,11239.0,7111.0,4816.0,2223.0,2300.0,7467.0,11753.0,11752.0,11468.0,11042.0,11971.0,12931.0,12333.0,5386.0,6814.0,4582.0,5073.0,7608.0,5016.0,4875.0,6221.0,237655.0,358345.0,350261.0,,,289854.0,246766.0,188060.0,,,,,,18152.0,19471.0,12021.0,85446.0,322.0,503.0,7176.0,85446.0,277167.0,822.0,597.0,1421.0,1190.0,4311.0,2644.0,17160.0,18538.0,62178.0,32252.0,7005.0,5724.0,6114.0,6235.0,6375.0,6651.0,5940.0,6043.0,5963.0,10822.0,14564.0,18499.0,12747.0,8422.0,8429.0,8475.0,353125.0,44179.0,0.4531,145589.0,1031.0,138500.0,200100.0,295300.0,138008.0,48529.0,7581.0,2893.0,1088.0,70331.0,36510.0,6116.0,7683.0,7276.0,6972.0,2811.0,4841.0,3026.0,1658.0,2671.0,7974.0,1967.0,66589.0,45357.0,92651.0,19618.0,307.0,240.0,82508.0,23415.0,871.0,31.4,2348.0,12004.0,4789.0,3155.0,4326.0,5747.0,5271.0,5793.0,3888.0,1208.0,89479.0,295.0,58193.0,30630.0,16426.0,24920.0,14028.0,9530.0,3741.0,672.0,85.0,10892.0,2396.0,2236.0,20361.0,24015.0,29054.0,30951.0,12915.0,20364.0,7341.0,12430.0,8417.0,165848.0,4152.0,7840.0,6793.0,12264.0,46498.0,50782.0,19312.0,9152.0,4036520.0,3599.0,3500.0,156471.0,17097.0,61.0,139374.0,9132.0,22814.0,44173.0,71807.0,13633.0,20876.0,28259.0,28213.0,81249.0,44173.0,59138.0,28425.0,64706.0,3909.0,8599.0,5330.0,1736.0,3031.0,16748.0,7424.0,46777.0,176888.0,12288.0,189318.0,100536.0,173688.0,142.0,189176.0,946.0,14687.0,8772.0,43574.0,9307.0,2771.0,25457.0,7980.0,4233.0,20910.0,18623.0,12830.0,6798.0,62105.0,12605.0,33063.0,39785.0,29330.0,62105.0,39785.0,17524.0,19125.0,19635.0,87253.0,17814.0,,,
42017,2014-01-01,626370.0,237383.0,307383.0,318987.0,43.8,15497.0,17748.0,20403.0,13273.0,7495.0,3617.0,3638.0,11172.0,17375.0,17475.0,17554.0,18607.0,21809.0,24967.0,25595.0,9398.0,12845.0,7052.0,9961.0,12567.0,8397.0,5661.0,5277.0,14892.0,17480.0,18940.0,12334.0,6691.0,3106.0,3386.0,11372.0,16559.0,17527.0,18114.0,19011.0,22890.0,26003.0,26570.0,9695.0,13011.0,8040.0,10690.0,13979.0,10546.0,8472.0,9679.0,528976.0,620428.0,608511.0,,,512939.0,445326.0,335005.0,,,,,,19991.0,24044.0,29174.0,32238.0,860.0,1024.0,9929.0,32238.0,594132.0,2082.0,1599.0,1682.0,1317.0,2006.0,1190.0,40581.0,43519.0,86055.0,44103.0,7796.0,5942.0,7019.0,7520.0,7739.0,7718.0,6790.0,8232.0,7226.0,15683.0,22276.0,31621.0,25359.0,19832.0,25227.0,31403.0,618093.0,37423.0,0.448,249732.0,1207.0,230400.0,323300.0,448200.0,237383.0,55671.0,12349.0,2910.0,1613.0,158056.0,38661.0,6705.0,5701.0,8770.0,10087.0,6541.0,10301.0,4803.0,2109.0,3313.0,8351.0,1974.0,136688.0,69299.0,168084.0,15213.0,354.0,362.0,130567.0,20383.0,1078.0,30.4,2922.0,14115.0,4125.0,3294.0,5236.0,6652.0,6211.0,6539.0,4261.0,2316.0,181712.0,2299.0,123061.0,51538.0,2992.0,36318.0,27897.0,19182.0,7840.0,566.0,309.0,8421.0,2438.0,2362.0,32603.0,37939.0,41376.0,39743.0,20371.0,37557.0,23558.0,41534.0,32104.0,306785.0,5573.0,17775.0,4883.0,11394.0,67454.0,101104.0,39389.0,18042.0,9260115.0,10819.0,1623.0,288077.0,22049.0,496.0,266028.0,9454.0,35101.0,107088.0,118222.0,23329.0,53871.0,51087.0,27363.0,128245.0,107088.0,146086.0,73113.0,109517.0,6889.0,23164.0,15951.0,1117.0,3766.0,28442.0,15285.0,94614.0,330564.0,15665.0,346487.0,166452.0,324560.0,258.0,346229.0,1618.0,25224.0,21865.0,79560.0,25238.0,7129.0,38067.0,13734.0,10528.0,39578.0,42862.0,13524.0,11637.0,145157.0,25251.0,35789.0,78016.0,46351.0,145157.0,78016.0,27992.0,31120.0,35113.0,144016.0,26214.0,,,
42029,2014-01-01,517156.0,189592.0,254746.0,262410.0,40.4,14732.0,16693.0,18408.0,11171.0,7317.0,2695.0,3361.0,10248.0,15088.0,15031.0,15119.0,16579.0,17977.0,19431.0,18545.0,7522.0,9087.0,5690.0,7369.0,8881.0,6014.0,3931.0,3857.0,14344.0,16228.0,17391.0,10580.0,7552.0,3251.0,3470.0,9237.0,14197.0,14803.0,15137.0,16826.0,18609.0,20022.0,20356.0,6639.0,9654.0,6207.0,7579.0,10595.0,7109.0,5648.0,6976.0,412881.0,511857.0,499952.0,,,411742.0,350478.0,270622.0,,,,,,28428.0,29564.0,26688.0,37858.0,436.0,538.0,9081.0,37858.0,479298.0,1991.0,835.0,2024.0,1847.0,2169.0,1246.0,30946.0,31028.0,96726.0,48225.0,5710.0,4177.0,4775.0,5269.0,4944.0,5910.0,5429.0,5601.0,5415.0,11938.0,15402.0,23097.0,21346.0,16439.0,22108.0,32032.0,504189.0,34217.0,0.4572,199050.0,1287.0,243500.0,347000.0,489400.0,189592.0,46943.0,9458.0,2469.0,1616.0,121565.0,35539.0,4022.0,5869.0,6720.0,8494.0,5249.0,6116.0,5448.0,2410.0,4712.0,5506.0,1981.0,110794.0,55519.0,134073.0,9726.0,266.0,227.0,119547.0,16492.0,1139.0,28.2,2331.0,10499.0,3556.0,2985.0,3447.0,4949.0,6601.0,6635.0,4146.0,1794.0,142649.0,2434.0,99716.0,54168.0,4816.0,34366.0,27910.0,16981.0,10213.0,526.0,190.0,6456.0,1891.0,1776.0,28611.0,31162.0,31194.0,31692.0,18506.0,32199.0,21902.0,25353.0,24923.0,245542.0,7294.0,19900.0,5449.0,8841.0,51248.0,83245.0,33038.0,13220.0,6954260.0,7091.0,1369.0,228624.0,18816.0,450.0,209808.0,14354.0,21861.0,107939.0,68680.0,14237.0,53187.0,34059.0,23654.0,75080.0,107939.0,148733.0,73648.0,70157.0,4529.0,20791.0,16591.0,1914.0,2415.0,16319.0,10003.0,72562.0,270154.0,12306.0,282660.0,129082.0,265442.0,200.0,282460.0,6900.0,20256.0,15198.0,61079.0,27679.0,5913.0,29757.0,10572.0,5891.0,26690.0,42682.0,9513.0,8024.0,136604.0,19801.0,20937.0,56086.0,36726.0,136604.0,56086.0,27336.0,28390.0,28798.0,134484.0,27713.0,,,
42075,2014-01-01,138674.0,53281.0,67999.0,70675.0,41.2,4327.0,4351.0,4851.0,2737.0,1765.0,974.0,1161.0,2147.0,3943.0,4024.0,3894.0,4224.0,4307.0,4741.0,4493.0,1934.0,2666.0,1347.0,2432.0,2948.0,1932.0,1536.0,1265.0,4098.0,4527.0,4272.0,2645.0,1679.0,923.0,866.0,2286.0,4010.0,4107.0,3920.0,4087.0,4411.0,4704.0,4864.0,1962.0,2706.0,1544.0,2704.0,3192.0,2597.0,2253.0,2318.0,114749.0,137117.0,133717.0,,,110484.0,95065.0,68997.0,,,,,,2656.0,2826.0,1862.0,17542.0,64.0,86.0,1520.0,17542.0,121132.0,142.0,150.0,251.0,205.0,757.0,511.0,7869.0,8255.0,59114.0,28560.0,2292.0,2225.0,2258.0,2469.0,2517.0,2354.0,2458.0,2496.0,2561.0,5382.0,6368.0,8314.0,4697.0,2560.0,2673.0,1657.0,135004.0,14073.0,0.4034,57336.0,844.0,121800.0,169200.0,238300.0,53281.0,16080.0,4055.0,754.0,548.0,34433.0,10574.0,2908.0,2361.0,1389.0,934.0,671.0,1064.0,2992.0,757.0,1196.0,3993.0,1968.0,28015.0,16326.0,36955.0,6608.0,42.0,57.0,31808.0,7207.0,679.0,27.0,917.0,2997.0,1617.0,880.0,1176.0,1536.0,2376.0,2309.0,1555.0,717.0,37201.0,128.0,22600.0,13631.0,3641.0,9711.0,6477.0,3662.0,2576.0,211.0,28.0,3234.0,748.0,726.0,10954.0,10709.0,9941.0,8594.0,3837.0,7089.0,4516.0,3175.0,4533.0,63348.0,2486.0,2660.0,1957.0,3400.0,17068.0,21053.0,8263.0,3497.0,1429755.0,592.0,526.0,59670.0,6208.0,0.0,53462.0,3294.0,6941.0,12247.0,37559.0,5681.0,5473.0,8804.0,12316.0,41988.0,12247.0,14906.0,7088.0,21426.0,1160.0,2359.0,1121.0,596.0,1442.0,9107.0,2356.0,18141.0,67157.0,3768.0,71158.0,39326.0,66008.0,233.0,70925.0,1225.0,6218.0,3899.0,16400.0,2881.0,628.0,9852.0,3311.0,2675.0,8436.0,5018.0,3938.0,2676.0,19696.0,6365.0,13515.0,14472.0,13109.0,19696.0,14472.0,7054.0,7395.0,6892.0,30046.0,4706.0,,,
42123,2014-01-01,40035.0,17080.0,20013.0,20022.0,47.0,982.0,1006.0,1191.0,803.0,435.0,174.0,192.0,743.0,1066.0,1046.0,853.0,1255.0,1344.0,1540.0,1634.0,784.0,922.0,627.0,676.0,1049.0,761.0,484.0,446.0,991.0,1027.0,1094.0,724.0,362.0,117.0,233.0,653.0,960.0,995.0,993.0,1105.0,1309.0,1503.0,1538.0,772.0,982.0,594.0,803.0,1075.0,828.0,696.0,668.0,38753.0,39651.0,38894.0,,,33234.0,29308.0,20601.0,,,,,,165.0,181.0,211.0,420.0,48.0,45.0,377.0,420.0,39615.0,15.0,12.0,4.0,26.0,11.0,5.0,2826.0,3267.0,48409.0,27593.0,899.0,877.0,1066.0,1029.0,1116.0,1231.0,834.0,966.0,823.0,1542.0,1798.0,2285.0,1227.0,615.0,432.0,340.0,39154.0,4975.0,0.4325,23603.0,594.0,63500.0,95400.0,155500.0,17080.0,3992.0,6523.0,206.0,225.0,18219.0,288.0,940.0,549.0,409.0,84.0,186.0,389.0,2532.0,142.0,217.0,1908.0,1959.0,8766.0,5960.0,11120.0,2337.0,13.0,2.0,7818.0,1557.0,470.0,24.5,520.0,569.0,244.0,163.0,309.0,391.0,552.0,484.0,509.0,251.0,13088.0,44.0,6368.0,2729.0,644.0,2297.0,1585.0,916.0,614.0,37.0,18.0,712.0,185.0,160.0,3971.0,3358.0,2648.0,2503.0,935.0,1594.0,688.0,800.0,734.0,17231.0,688.0,569.0,561.0,1108.0,6448.0,6429.0,2283.0,812.0,349175.0,45.0,45.0,16277.0,1700.0,0.0,14577.0,699.0,3002.0,3794.0,12216.0,1877.0,1416.0,3102.0,2178.0,13505.0,3794.0,4366.0,1850.0,7981.0,598.0,717.0,328.0,111.0,307.0,3223.0,940.0,6224.0,18202.0,989.0,19195.0,14039.0,17800.0,4.0,19191.0,602.0,1035.0,936.0,4683.0,906.0,187.0,3925.0,927.0,618.0,2412.0,788.0,803.0,380.0,5525.0,1886.0,4129.0,3519.0,3143.0,5525.0,3519.0,1723.0,1785.0,2053.0,7471.0,773.0,,,
42099,2014-01-01,45924.0,18091.0,23184.0,22740.0,43.0,1377.0,1457.0,1436.0,1011.0,495.0,273.0,217.0,807.0,1385.0,1302.0,1304.0,1389.0,1627.0,1868.0,1727.0,560.0,1174.0,676.0,728.0,1102.0,655.0,371.0,243.0,1268.0,1272.0,1336.0,803.0,401.0,214.0,219.0,800.0,1340.0,1299.0,1390.0,1313.0,1648.0,1715.0,1778.0,754.0,963.0,627.0,893.0,930.0,742.0,457.0,578.0,43890.0,45443.0,44396.0,,,37205.0,32538.0,24536.0,,,,,,268.0,422.0,182.0,854.0,74.0,28.0,474.0,854.0,45070.0,22.0,0.0,35.0,13.0,53.0,2.0,3351.0,3420.0,62266.0,29685.0,778.0,639.0,714.0,636.0,746.0,952.0,844.0,974.0,821.0,1637.0,2169.0,2832.0,2081.0,930.0,810.0,528.0,45301.0,3848.0,0.3919,20784.0,782.0,109600.0,166200.0,241800.0,18091.0,3651.0,2693.0,164.0,148.0,15490.0,1066.0,416.0,372.0,591.0,112.0,223.0,19.0,2495.0,153.0,360.0,904.0,1975.0,10466.0,5341.0,12750.0,1813.0,20.0,38.0,9960.0,1667.0,611.0,24.3,377.0,561.0,211.0,190.0,177.0,417.0,544.0,583.0,413.0,178.0,14440.0,77.0,8896.0,3580.0,184.0,3022.0,2208.0,1230.0,941.0,34.0,3.0,814.0,266.0,249.0,2152.0,1597.0,1585.0,2014.0,1517.0,3308.0,3027.0,2199.0,3875.0,21274.0,443.0,1197.0,603.0,906.0,4673.0,6890.0,3868.0,1754.0,703750.0,68.0,57.0,20630.0,2816.0,0.0,17814.0,609.0,2892.0,3656.0,13305.0,1954.0,1393.0,3163.0,4056.0,15123.0,3656.0,4283.0,1694.0,8009.0,468.0,718.0,303.0,212.0,792.0,3453.0,1010.0,6956.0,22786.0,887.0,23699.0,13506.0,22471.0,26.0,23673.0,568.0,1107.0,2571.0,4224.0,1777.0,240.0,1921.0,1212.0,1953.0,2716.0,1637.0,2189.0,671.0,6828.0,3440.0,4397.0,4931.0,3190.0,6828.0,4931.0,2272.0,2128.0,2213.0,8971.0,1371.0,,,
